OrderItemID,OrderID,ProductID,Quantity,Price
2180,718,6,2,821.66
2181,719,8,3,1397.07
2182,720,6,3,1232.49
2183,720,4,1,11.57
2184,721,9,2,866.82
2185,721,5,2,817.6
2186,721,8,3,1397.07
2187,721,4,3,34.71
2188,721,10,2,691.18
2189,722,12,1,364.95
2190,723,8,2,931.38
2191,723,4,1,11.57
2192,723,12,3,1094.85
2193,723,6,2,821.66
2194,724,1,3,842.16
2195,724,6,1,410.83
2196,724,12,3,1094.85
2197,724,4,1,11.57
2198,724,10,3,1036.77
2199,725,2,2,953.72
2200,725,9,3,1300.23
2201,725,3,3,606.81
2202,725,7,3,1488.84
2203,726,4,1,11.57
2204,726,3,2,404.54
2205,726,1,1,280.72
2206,727,10,3,1036.77
2207,728,12,1,364.95
2208,728,3,3,606.81
2209,729,11,1,389.35
2210,729,3,2,404.54
2211,729,8,1,465.69
2212,730,12,1,364.95
2213,730,6,2,821.66
2214,730,8,2,931.38
2215,730,2,1,476.86
2216,731,4,1,11.57
2217,732,1,3,842.16
2218,732,2,3,1430.58
2219,733,11,1,389.35
2220,733,5,1,408.8
2221,733,8,1,465.69
2222,733,3,2,404.54
2223,733,2,1,476.86
2224,734,5,3,1226.4
2225,734,11,3,1168.05
2226,734,4,1,11.57
2227,735,7,2,992.56
2228,735,1,2,561.44
2229,735,6,1,410.83
2230,736,6,3,1232.49
2231,736,8,1,465.69
2232,737,8,1,465.69
2233,738,6,2,821.66
2234,739,8,2,931.38
2235,740,6,3,1232.49
2236,740,11,3,1168.05
2237,741,9,3,1300.23
2238,741,7,2,992.56
2239,741,8,2,931.38
2240,741,3,3,606.81
2241,742,12,2,729.9
2242,743,7,3,1488.84
2243,743,12,2,729.9
2244,743,11,2,778.7
2245,743,4,1,11.57
2246,743,8,3,1397.07
2247,744,3,3,606.81
2248,744,7,1,496.28
2249,744,12,3,1094.85
2250,744,10,2,691.18
2251,744,9,2,866.82
2252,745,5,2,817.6
2253,746,8,1,465.69
2254,746,7,1,496.28
2255,746,1,1,280.72
2256,747,4,1,11.57
2257,748,7,2,992.56
2258,748,5,2,817.6
2259,748,4,3,34.71
2260,749,6,1,410.83
2261,749,5,3,1226.4
2262,749,10,2,691.18
2263,749,1,3,842.16
2264,750,7,2,992.56
2265,751,9,1,433.41
2266,751,8,3,1397.07
2267,752,9,2,866.82
2268,752,5,3,1226.4
2269,752,12,3,1094.85
2270,752,1,1,280.72
2271,753,8,1,465.69
2272,753,5,3,1226.4
2273,753,11,1,389.35
2274,753,6,3,1232.49
2275,754,11,2,778.7
2276,754,5,2,817.6
2277,754,6,2,821.66
2278,755,6,1,410.83
2279,755,3,2,404.54
2280,755,2,1,476.86
2281,755,8,3,1397.07
2282,756,5,2,817.6
2283,756,11,1,389.35
2284,757,7,3,1488.84
2285,757,5,2,817.6
2286,757,9,1,433.41
2287,757,6,1,410.83
2288,757,11,3,1168.05
2289,758,7,3,1488.84
2290,758,3,2,404.54
2291,758,4,3,34.71
2292,758,10,2,691.18
2293,758,6,2,821.66
2294,759,5,1,408.8
2295,760,9,2,866.82
2296,760,1,2,561.44
2297,760,4,2,23.14
2298,761,10,2,691.18
2299,761,4,2,23.14
2300,762,11,2,778.7
2301,762,12,1,364.95
2302,762,5,1,408.8
2303,762,7,2,992.56
2304,762,6,1,410.83
2305,763,11,3,1168.05
2306,763,12,2,729.9
2307,764,11,2,778.7
2308,764,5,3,1226.4
2309,765,10,2,691.18
2310,765,7,2,992.56
2311,765,1,3,842.16
2312,766,2,1,476.86
2313,766,6,3,1232.49
2314,766,4,3,34.71
2315,766,8,2,931.38
2316,767,10,2,691.18
2317,767,11,2,778.7
2318,767,5,3,1226.4
2319,767,3,3,606.81
2320,767,8,1,465.69
2321,768,8,2,931.38
2322,769,7,2,992.56
2323,769,3,1,202.27
2324,769,6,3,1232.49
2325,769,4,2,23.14
2326,769,11,3,1168.05
2327,770,11,3,1168.05
2328,770,6,2,821.66
2329,770,1,3,842.16
2330,771,6,3,1232.49
2331,771,8,1,465.69
2332,771,2,2,953.72
2333,771,7,3,1488.84
2334,772,5,2,817.6
2335,772,11,1,389.35
2336,773,3,2,404.54
2337,773,9,3,1300.23
2338,773,8,3,1397.07
2339,774,8,2,931.38
2340,774,7,1,496.28
2341,775,4,2,23.14
2342,775,6,3,1232.49
2343,775,1,2,561.44
2344,776,10,1,345.59
2345,776,2,1,476.86
2346,777,10,2,691.18
2347,777,2,3,1430.58
2348,777,12,2,729.9
2349,778,11,3,1168.05
2350,778,6,3,1232.49
2351,779,6,3,1232.49
2352,779,1,1,280.72
2353,779,8,2,931.38
2354,780,4,1,11.57
2355,780,9,2,866.82
2356,780,11,1,389.35
2357,780,2,1,476.86
2358,781,9,1,433.41
2359,782,10,2,691.18
2360,782,6,3,1232.49
2361,782,2,3,1430.58
2362,782,11,3,1168.05
2363,783,2,3,1430.58
2364,783,4,1,11.57
2365,783,5,1,408.8
2366,784,12,1,364.95
2367,784,4,3,34.71
2368,784,6,3,1232.49
2369,784,10,3,1036.77
2370,785,8,3,1397.07
2371,785,3,1,202.27
2372,785,4,2,23.14
2373,785,9,3,1300.23
2374,786,8,3,1397.07
2375,786,4,3,34.71
2376,787,5,2,817.6
2377,788,12,1,364.95
2378,789,4,1,11.57
2379,789,2,3,1430.58
2380,789,3,1,202.27
2381,789,10,1,345.59
2382,790,6,1,410.83
2383,790,5,1,408.8
2384,790,8,1,465.69
2385,790,10,2,691.18
2386,791,11,2,778.7
2387,792,9,1,433.41
2388,792,12,2,729.9
2389,792,11,1,389.35
2390,792,6,3,1232.49
2391,792,1,2,561.44
2392,793,11,3,1168.05
2393,794,5,3,1226.4
2394,795,9,3,1300.23
2395,795,4,1,11.57
2396,796,5,1,408.8
2397,796,7,3,1488.84
2398,796,3,1,202.27
2399,796,9,3,1300.23
2400,796,11,2,778.7
2401,797,2,1,476.86
2402,797,3,1,202.27
2403,797,7,1,496.28
2404,797,8,2,931.38
2405,798,7,3,1488.84
2406,798,11,2,778.7
2407,798,12,2,729.9
2408,799,3,3,606.81
2409,799,1,1,280.72
2410,799,9,1,433.41
2411,800,9,1,433.41
2412,800,11,2,778.7
2413,800,12,2,729.9
2414,800,3,3,606.81
2415,800,1,3,842.16
2416,801,2,1,476.86
2417,801,11,2,778.7
2418,801,6,3,1232.49
2419,801,5,2,817.6
2420,801,10,1,345.59
2421,802,3,1,202.27
2422,802,11,3,1168.05
2423,802,9,2,866.82
2424,802,8,3,1397.07
2425,802,5,3,1226.4
2426,803,9,3,1300.23
2427,803,2,2,953.72
2428,803,8,3,1397.07
2429,804,4,3,34.71
2430,804,10,1,345.59
2431,805,1,2,561.44
2432,805,7,2,992.56
2433,806,3,3,606.81
2434,806,1,2,561.44
2435,806,5,2,817.6
2436,806,10,1,345.59
2437,807,5,3,1226.4
2438,807,10,1,345.59
2439,807,1,3,842.16
2440,807,3,3,606.81
2441,808,7,1,496.28
2442,808,10,2,691.18
2443,808,11,3,1168.05
2444,808,9,2,866.82
2445,809,1,1,280.72
2446,810,7,2,992.56
2447,811,5,2,817.6
2448,811,8,1,465.69
2449,812,3,2,404.54
2450,813,6,2,821.66
2451,813,9,2,866.82
2452,813,10,2,691.18
2453,813,12,1,364.95
2454,814,3,3,606.81
2455,814,7,2,992.56
2456,814,12,2,729.9
2457,814,9,1,433.41
2458,815,12,1,364.95
2459,815,6,1,410.83
2460,816,3,1,202.27
2461,816,6,2,821.66
2462,816,12,3,1094.85
2463,816,2,1,476.86
2464,816,4,2,23.14
2465,817,1,3,842.16
2466,817,4,1,11.57
2467,817,11,1,389.35
2468,818,8,1,465.69
2469,818,2,2,953.72
2470,818,12,1,364.95
2471,818,3,3,606.81
2472,818,1,2,561.44
2473,819,8,2,931.38
2474,819,9,1,433.41
2475,819,3,1,202.27
2476,820,3,2,404.54
2477,821,7,2,992.56
2478,821,9,1,433.41
2479,822,6,3,1232.49
2480,822,5,2,817.6
2481,822,1,3,842.16
2482,823,12,2,729.9
2483,824,2,1,476.86
2484,824,8,1,465.69
2485,824,9,1,433.41
2486,824,7,1,496.28
2487,824,12,3,1094.85
2488,825,12,2,729.9
2489,825,4,2,23.14
2490,826,4,3,34.71
2491,826,8,1,465.69
2492,826,12,3,1094.85
2493,827,12,3,1094.85
2494,827,8,2,931.38
2495,827,3,2,404.54
2496,828,2,2,953.72
2497,828,10,3,1036.77
2498,828,8,2,931.38
2499,829,4,1,11.57
2500,829,3,3,606.81
2501,829,1,2,561.44
2502,829,9,3,1300.23
2503,829,12,2,729.9
2504,830,10,3,1036.77
2505,830,11,3,1168.05
2506,831,12,3,1094.85
2507,831,11,1,389.35
2508,831,7,2,992.56
2509,832,9,2,866.82
2510,832,2,2,953.72
2511,832,4,2,23.14
2512,833,2,2,953.72
2513,834,8,2,931.38
2514,834,12,2,729.9
2515,834,6,3,1232.49
2516,835,5,2,817.6
2517,835,6,1,410.83
2518,835,8,3,1397.07
2519,835,9,2,866.82
2520,835,1,2,561.44
2521,836,3,2,404.54
2522,836,7,3,1488.84
2523,837,5,3,1226.4
2524,837,4,1,11.57
2525,837,11,1,389.35
2526,838,12,3,1094.85
2527,838,3,1,202.27
2528,839,6,3,1232.49
2529,839,9,2,866.82
2530,839,1,3,842.16
2531,839,11,1,389.35
2532,840,2,1,476.86
2533,840,3,2,404.54
2534,841,10,2,691.18
2535,841,6,2,821.66
2536,841,5,2,817.6
2537,841,12,2,729.9
2538,841,1,3,842.16
2539,842,9,2,866.82
2540,842,2,1,476.86
2541,842,3,2,404.54
2542,842,10,2,691.18
2543,843,4,2,23.14
2544,843,11,3,1168.05
2545,843,9,3,1300.23
2546,843,10,2,691.18
2547,843,12,3,1094.85
2548,844,8,1,465.69
2549,845,4,2,23.14
2550,846,6,3,1232.49
2551,847,8,2,931.38
2552,848,7,1,496.28
2553,848,1,2,561.44
2554,848,5,2,817.6
2555,849,10,3,1036.77
2556,849,11,3,1168.05
2557,849,8,3,1397.07
2558,850,10,1,345.59
2559,851,12,2,729.9
2560,851,8,1,465.69
2561,852,3,1,202.27
2562,852,7,3,1488.84
2563,852,9,2,866.82
2564,852,10,1,345.59
2565,852,12,2,729.9
2566,853,6,1,410.83
2567,853,2,2,953.72
2568,853,10,2,691.18
2569,853,7,2,992.56
2570,854,3,2,404.54
2571,854,10,2,691.18
2572,854,1,2,561.44
2573,854,5,2,817.6
2574,855,3,2,404.54
2575,855,1,3,842.16
2576,855,12,1,364.95
2577,856,2,3,1430.58
2578,856,11,2,778.7
2579,856,6,1,410.83
2580,856,10,1,345.59
2581,857,9,2,866.82
2582,858,10,1,345.59
2583,858,1,1,280.72
2584,859,10,1,345.59
2585,860,5,2,817.6
2586,860,1,1,280.72
2587,861,9,2,866.82
2588,861,3,3,606.81
2589,862,11,3,1168.05
2590,862,7,1,496.28
2591,862,2,2,953.72
2592,863,7,2,992.56
2593,863,1,1,280.72
2594,863,9,1,433.41
2595,863,11,1,389.35
2596,864,12,2,729.9
2597,864,11,2,778.7
2598,864,1,2,561.44
2599,865,3,3,606.81
2600,866,2,3,1430.58
2601,866,6,3,1232.49
2602,867,7,1,496.28
2603,867,9,2,866.82
2604,867,2,3,1430.58
2605,867,12,2,729.9
2606,867,3,1,202.27
2607,868,11,3,1168.05
2608,868,4,2,23.14
2609,869,10,1,345.59
2610,870,2,1,476.86
2611,870,3,1,202.27
2612,870,1,3,842.16
2613,870,5,2,817.6
2614,870,4,3,34.71
2615,871,4,2,23.14
2616,871,8,1,465.69
2617,871,6,1,410.83
2618,872,1,1,280.72
2619,872,12,3,1094.85
2620,872,8,2,931.38
2621,872,4,1,11.57
2622,872,7,1,496.28
2623,873,7,2,992.56
2624,873,8,1,465.69
2625,873,6,3,1232.49
2626,873,3,3,606.81
2627,873,12,3,1094.85
2628,874,4,1,11.57
2629,874,3,3,606.81
2630,874,10,1,345.59
2631,875,11,2,778.7
2632,875,8,2,931.38
2633,875,7,1,496.28
2634,875,4,3,34.71
2635,875,10,2,691.18
2636,876,4,3,34.71
2637,876,7,2,992.56
2638,876,12,1,364.95
2639,876,1,1,280.72
2640,877,11,2,778.7
2641,878,11,1,389.35
2642,878,3,3,606.81
2643,879,3,1,202.27
2644,879,8,1,465.69
2645,879,9,2,866.82
2646,879,7,2,992.56
2647,880,7,2,992.56
2648,880,1,1,280.72
2649,880,12,3,1094.85
2650,880,2,2,953.72
2651,881,4,1,11.57
2652,881,7,3,1488.84
2653,881,12,1,364.95
2654,881,9,1,433.41
2655,881,5,1,408.8
2656,882,12,3,1094.85
2657,882,2,2,953.72
2658,882,5,3,1226.4
2659,882,9,2,866.82
2660,883,1,3,842.16
2661,883,12,2,729.9
2662,883,6,3,1232.49
2663,883,11,3,1168.05
2664,884,9,1,433.41
2665,884,12,1,364.95
2666,885,5,1,408.8
2667,886,11,1,389.35
2668,886,9,1,433.41
2669,886,2,2,953.72
2670,887,12,2,729.9
2671,887,10,3,1036.77
2672,888,12,2,729.9
2673,888,2,2,953.72
2674,888,11,1,389.35
2675,888,7,2,992.56
2676,888,9,2,866.82
2677,889,3,2,404.54
2678,889,4,1,11.57
2679,889,11,3,1168.05
2680,889,1,2,561.44
2681,890,9,1,433.41
2682,891,1,1,280.72
2683,892,3,3,606.81
2684,892,4,2,23.14
2685,892,10,1,345.59
2686,893,7,2,992.56
2687,893,9,2,866.82
2688,893,1,2,561.44
2689,893,5,2,817.6
2690,893,11,1,389.35
2691,894,8,1,465.69
2692,895,3,3,606.81
2693,895,12,1,364.95
2694,895,5,3,1226.4
2695,895,7,2,992.56
2696,895,11,2,778.7
2697,896,12,1,364.95
2698,896,4,2,23.14
2699,897,3,1,202.27
2700,897,5,2,817.6
2701,897,6,3,1232.49
2702,897,8,1,465.69
2703,898,3,1,202.27
2704,898,2,2,953.72
2705,898,10,1,345.59
2706,898,8,1,465.69
2707,898,11,3,1168.05
2708,899,4,3,34.71
2709,899,3,3,606.81
2710,900,2,3,1430.58
2711,900,5,2,817.6
2712,900,3,3,606.81
2713,900,6,1,410.83
2714,901,4,2,23.14
2715,901,12,3,1094.85
2716,901,6,2,821.66
2717,901,3,1,202.27
2718,901,8,3,1397.07
2719,902,9,1,433.41
2720,902,1,2,561.44
2721,903,11,1,389.35
2722,904,11,3,1168.05
2723,905,8,2,931.38
2724,905,12,2,729.9
2725,906,9,2,866.82
2726,907,11,1,389.35
2727,907,3,2,404.54
2728,907,5,1,408.8
2729,907,9,3,1300.23
2730,908,2,1,476.86
2731,909,4,1,11.57
2732,909,5,3,1226.4
2733,909,10,1,345.59
2734,910,7,1,496.28
2735,910,3,1,202.27
2736,910,12,1,364.95
2737,911,11,1,389.35
2738,911,12,2,729.9
2739,911,2,3,1430.58
2740,911,8,2,931.38
2741,911,7,2,992.56
2742,912,4,2,23.14
2743,913,5,3,1226.4
2744,913,2,1,476.86
2745,913,12,1,364.95
2746,913,9,3,1300.23
2747,913,3,1,202.27
2748,914,11,3,1168.05
2749,915,9,1,433.41
2750,916,6,3,1232.49
2751,916,4,1,11.57
2752,916,5,3,1226.4
2753,916,12,3,1094.85
2754,916,3,2,404.54
2755,917,9,1,433.41
2756,917,6,2,821.66
2757,917,8,1,465.69
2758,918,12,2,729.9
2759,918,10,3,1036.77
2760,918,5,2,817.6
2761,918,8,3,1397.07
2762,919,3,1,202.27
2763,919,1,3,842.16
2764,920,10,3,1036.77
2765,920,5,3,1226.4
2766,920,4,2,23.14
2767,921,3,2,404.54
2768,921,6,1,410.83
2769,922,5,3,1226.4
2770,922,6,2,821.66
2771,922,11,1,389.35
2772,922,3,1,202.27
2773,922,1,2,561.44
2774,923,8,2,931.38
2775,923,9,1,433.41
2776,923,4,2,23.14
2777,923,12,1,364.95
2778,924,3,2,404.54
2779,924,11,3,1168.05
2780,925,9,1,433.41
2781,925,10,2,691.18
2782,925,1,1,280.72
2783,926,9,2,866.82
2784,926,3,3,606.81
2785,926,6,3,1232.49
2786,926,12,3,1094.85
2787,927,9,2,866.82
2788,928,1,1,280.72
2789,928,3,3,606.81
2790,928,9,1,433.41
2791,928,6,3,1232.49
2792,929,2,2,953.72
2793,929,4,3,34.71
2794,930,2,1,476.86
2795,930,1,1,280.72
2796,931,6,1,410.83
2797,931,1,2,561.44
2798,931,5,2,817.6
2799,932,9,2,866.82
2800,932,5,3,1226.4
2801,932,3,2,404.54
2802,932,8,2,931.38
2803,933,2,2,953.72
2804,933,4,1,11.57
2805,933,10,3,1036.77
2806,933,12,2,729.9
2807,934,4,3,34.71
2808,934,6,2,821.66
2809,934,5,1,408.8
2810,934,2,3,1430.58
2811,935,12,1,364.95
2812,935,1,3,842.16
2813,935,7,2,992.56
2814,935,2,1,476.86
2815,935,8,1,465.69
2816,936,6,2,821.66
2817,937,1,1,280.72
2818,938,4,2,23.14
2819,939,11,2,778.7
2820,940,3,1,202.27
2821,941,4,2,23.14
2822,941,6,3,1232.49
2823,941,5,2,817.6
2824,941,12,3,1094.85
2825,942,5,2,817.6
2826,942,1,2,561.44
2827,942,4,1,11.57
2828,942,7,2,992.56
2829,943,10,3,1036.77
2830,944,4,2,23.14
2831,945,3,1,202.27
2832,945,6,3,1232.49
2833,946,4,1,11.57
2834,946,1,3,842.16
2835,946,8,3,1397.07
2836,947,7,2,992.56
2837,947,12,1,364.95
2838,948,3,1,202.27
2839,948,7,3,1488.84
2840,948,12,1,364.95
2841,948,10,3,1036.77
2842,948,11,2,778.7
2843,949,7,2,992.56
2844,949,11,1,389.35
2845,949,10,1,345.59
2846,949,12,3,1094.85
2847,949,6,1,410.83
2848,950,8,1,465.69
2849,950,5,2,817.6
2850,951,4,1,11.57
2851,951,7,3,1488.84
2852,951,11,2,778.7
2853,952,1,1,280.72
2854,952,2,1,476.86
2855,952,11,3,1168.05
2856,952,3,1,202.27
2857,953,7,2,992.56
2858,954,2,3,1430.58
2859,954,7,1,496.28
2860,954,10,2,691.18
2861,955,7,2,992.56
2862,955,8,1,465.69
2863,955,10,2,691.18
2864,955,12,2,729.9
2865,956,3,1,202.27
2866,956,7,2,992.56
2867,956,1,1,280.72
2868,956,6,1,410.83
2869,957,8,1,465.69
2870,957,3,1,202.27
2871,957,10,1,345.59
2872,957,6,2,821.66
2873,958,6,2,821.66
2874,958,12,2,729.9
2875,958,4,1,11.57
2876,959,7,3,1488.84
2877,959,12,3,1094.85
2878,959,11,3,1168.05
2879,959,4,3,34.71
2880,960,1,1,280.72
2881,960,3,3,606.81
2882,960,12,1,364.95
2883,960,5,1,408.8
2884,960,9,1,433.41
2885,961,6,3,1232.49
2886,961,1,2,561.44
2887,961,12,1,364.95
2888,961,11,1,389.35
2889,962,9,3,1300.23
2890,962,5,1,408.8
2891,962,6,2,821.66
2892,963,10,2,691.18
2893,963,12,2,729.9
2894,964,6,1,410.83
2895,964,11,3,1168.05
2896,965,5,3,1226.4
2897,965,6,1,410.83
2898,965,9,1,433.41
2899,965,11,1,389.35
2900,965,2,2,953.72
2901,966,12,2,729.9
2902,966,2,3,1430.58
2903,966,5,2,817.6
2904,966,9,1,433.41
2905,966,8,2,931.38
2906,967,3,2,404.54
2907,967,7,1,496.28
2908,968,10,2,691.18
2909,968,3,3,606.81
2910,969,3,2,404.54
2911,969,12,1,364.95
2912,970,1,2,561.44
2913,970,9,2,866.82
2914,970,12,1,364.95
2915,971,5,2,817.6
2916,971,2,2,953.72
2917,971,7,1,496.28
2918,972,8,3,1397.07
2919,972,1,3,842.16
2920,972,7,3,1488.84
2921,972,12,3,1094.85
2922,973,4,1,11.57
2923,973,11,2,778.7
2924,973,1,1,280.72
2925,973,2,2,953.72
2926,973,7,3,1488.84
2927,974,12,3,1094.85
2928,974,8,2,931.38
2929,974,5,1,408.8
2930,974,7,1,496.28
2931,974,11,3,1168.05
2932,975,4,2,23.14
2933,975,1,2,561.44
2934,975,9,1,433.41
2935,975,2,2,953.72
2936,976,10,2,691.18
2937,976,6,1,410.83
2938,976,3,1,202.27
2939,977,3,2,404.54
2940,977,10,1,345.59
2941,978,11,3,1168.05
2942,979,2,2,953.72
2943,979,12,1,364.95
2944,979,9,1,433.41
2945,979,3,1,202.27
2946,979,4,3,34.71
2947,980,5,2,817.6
2948,981,11,3,1168.05
2949,981,1,1,280.72
2950,981,6,1,410.83
2951,981,4,3,34.71
2952,982,5,1,408.8
2953,982,12,2,729.9
2954,982,4,3,34.71
2955,982,7,2,992.56
2956,982,10,3,1036.77
2957,983,4,3,34.71
2958,983,2,2,953.72
2959,983,7,2,992.56
2960,984,2,1,476.86
2961,985,6,2,821.66
2962,985,4,3,34.71
2963,985,8,3,1397.07
2964,985,7,2,992.56
2965,986,11,3,1168.05
2966,986,4,3,34.71
2967,986,2,1,476.86
2968,986,12,3,1094.85
2969,986,1,2,561.44
2970,987,3,1,202.27
2971,987,5,1,408.8
2972,988,2,3,1430.58
2973,988,4,2,23.14
2974,988,7,2,992.56
2975,988,6,2,821.66
2976,988,11,1,389.35
2977,989,10,1,345.59
2978,989,3,3,606.81
2979,989,1,1,280.72
2980,989,9,1,433.41
2981,989,8,2,931.38
2982,990,1,3,842.16
2983,990,5,1,408.8
2984,990,12,3,1094.85
2985,991,9,2,866.82
2986,991,4,1,11.57
2987,992,10,1,345.59
2988,992,4,1,11.57
2989,992,9,2,866.82
2990,992,5,3,1226.4
2991,992,1,2,561.44
2992,993,12,1,364.95
2993,993,4,3,34.71
2994,993,8,2,931.38
2995,993,11,3,1168.05
2996,994,5,3,1226.4
2997,994,8,1,465.69
2998,994,2,1,476.86
2999,994,7,3,1488.84
3000,994,11,2,778.7
3001,995,10,3,1036.77
3002,995,6,3,1232.49
3003,995,3,1,202.27
3004,995,5,2,817.6
3005,995,7,1,496.28
3006,996,7,1,496.28
3007,996,4,3,34.71
3008,996,3,3,606.81
3009,996,9,1,433.41
3010,997,3,1,202.27
3011,997,4,2,23.14
3012,998,5,2,817.6
3013,998,3,3,606.81
3014,998,12,1,364.95
3015,999,2,3,1430.58
3016,999,11,2,778.7
3017,999,1,3,842.16
3018,999,4,2,23.14
3019,1000,10,3,1036.77
3020,1000,4,2,23.14
3021,1000,2,3,1430.58
3022,1001,3,1,202.27
3023,1002,8,2,931.38
3024,1003,1,3,842.16
3025,1003,10,2,691.18
3026,1003,12,3,1094.85
3027,1004,8,2,931.38
3028,1004,5,2,817.6
3029,1004,4,1,11.57
3030,1004,10,3,1036.77
3031,1005,7,1,496.28
3032,1005,1,2,561.44
3033,1005,4,2,23.14
3034,1006,8,2,931.38
3035,1006,3,3,606.81
3036,1007,2,3,1430.58
3037,1007,6,1,410.83
3038,1007,12,1,364.95
3039,1008,6,3,1232.49
3040,1008,10,3,1036.77
3041,1009,5,3,1226.4
3042,1009,4,2,23.14
3043,1009,6,3,1232.49
3044,1009,7,2,992.56
3045,1010,9,2,866.82
3046,1011,9,3,1300.23
3047,1011,2,2,953.72
3048,1012,5,2,817.6
3049,1012,3,1,202.27
3050,1012,4,3,34.71
3051,1013,10,3,1036.77
3052,1013,4,1,11.57
3053,1014,11,1,389.35
3054,1015,8,2,931.38
3055,1015,6,1,410.83
3056,1016,10,1,345.59
3057,1016,4,2,23.14
3058,1016,1,1,280.72
3059,1017,3,1,202.27
3060,1018,4,3,34.71
3061,1019,11,1,389.35
3062,1019,1,3,842.16
3063,1019,3,3,606.81
3064,1020,10,1,345.59
3065,1020,12,2,729.9
3066,1020,2,1,476.86
3067,1020,7,2,992.56
3068,1021,1,1,280.72
3069,1021,5,3,1226.4
3070,1021,2,3,1430.58
3071,1021,11,1,389.35
3072,1021,6,2,821.66
3073,1022,7,3,1488.84
3074,1022,2,1,476.86
3075,1023,1,1,280.72
3076,1023,9,1,433.41
3077,1023,3,2,404.54
3078,1023,11,3,1168.05
3079,1024,6,2,821.66
3080,1025,4,1,11.57
3081,1025,5,2,817.6
3082,1025,6,1,410.83
3083,1025,12,3,1094.85
3084,1026,10,1,345.59
3085,1026,12,1,364.95
3086,1026,3,3,606.81
3087,1026,8,1,465.69
3088,1027,3,2,404.54
3089,1027,1,3,842.16
3090,1027,6,2,821.66
3091,1028,3,1,202.27
3092,1028,8,1,465.69
3093,1029,11,2,778.7
3094,1029,5,3,1226.4
3095,1029,8,1,465.69
3096,1030,2,3,1430.58
3097,1030,10,3,1036.77
3098,1030,6,3,1232.49
3099,1030,4,1,11.57
3100,1031,3,2,404.54
3101,1031,5,1,408.8
3102,1031,10,2,691.18
3103,1031,4,3,34.71
3104,1031,12,3,1094.85
3105,1032,1,2,561.44
3106,1032,2,1,476.86
3107,1032,4,2,23.14
3108,1032,10,1,345.59
3109,1033,6,1,410.83
3110,1033,4,2,23.14
3111,1033,10,2,691.18
3112,1033,11,2,778.7
3113,1034,12,2,729.9
3114,1034,5,1,408.8
3115,1034,2,2,953.72
3116,1034,4,3,34.71
3117,1034,3,3,606.81
3118,1035,6,3,1232.49
3119,1035,5,2,817.6
3120,1036,8,1,465.69
3121,1036,7,2,992.56
3122,1037,1,2,561.44
3123,1038,5,1,408.8
3124,1038,4,2,23.14
3125,1038,12,2,729.9
3126,1038,11,3,1168.05
3127,1038,1,1,280.72
3128,1039,2,2,953.72
3129,1039,4,2,23.14
3130,1039,9,3,1300.23
3131,1039,1,1,280.72
3132,1040,3,2,404.54
3133,1040,12,1,364.95
3134,1041,2,2,953.72
3135,1042,4,2,23.14
3136,1043,7,2,992.56
3137,1043,6,2,821.66
3138,1043,3,1,202.27
3139,1044,1,3,842.16
3140,1044,10,1,345.59
3141,1044,8,1,465.69
3142,1044,4,2,23.14
3143,1044,5,1,408.8
3144,1045,6,1,410.83
3145,1046,10,3,1036.77
3146,1046,4,1,11.57
3147,1047,1,3,842.16
3148,1047,5,3,1226.4
3149,1047,2,3,1430.58
3150,1047,12,1,364.95
3151,1048,9,3,1300.23
3152,1048,10,2,691.18
3153,1048,4,2,23.14
3154,1049,12,3,1094.85
3155,1049,8,1,465.69
3156,1049,1,2,561.44
3157,1049,11,3,1168.05
3158,1050,1,1,280.72
3159,1050,10,2,691.18
3160,1050,6,1,410.83
3161,1050,7,2,992.56
3162,1051,12,1,364.95
3163,1051,6,2,821.66
3164,1052,12,1,364.95
3165,1052,1,1,280.72
3166,1052,3,1,202.27
3167,1052,2,3,1430.58
3168,1052,6,3,1232.49
3169,1053,9,3,1300.23
3170,1053,6,3,1232.49
3171,1053,8,3,1397.07
3172,1054,10,1,345.59
3173,1054,5,2,817.6
3174,1054,4,2,23.14
3175,1054,6,2,821.66
3176,1054,8,3,1397.07
3177,1055,10,2,691.18
3178,1055,4,2,23.14
3179,1056,1,2,561.44
3180,1056,12,1,364.95
3181,1056,3,2,404.54
3182,1056,2,1,476.86
3183,1057,12,2,729.9
3184,1057,7,3,1488.84
3185,1057,8,2,931.38
3186,1058,4,2,23.14
3187,1058,11,2,778.7
3188,1059,9,1,433.41
3189,1059,5,3,1226.4
3190,1059,12,2,729.9
3191,1059,10,3,1036.77
3192,1060,5,2,817.6
3193,1060,10,2,691.18
3194,1060,6,2,821.66
3195,1060,4,1,11.57
3196,1061,10,3,1036.77
3197,1061,8,1,465.69
3198,1062,9,2,866.82
3199,1063,1,1,280.72
3200,1063,6,2,821.66
3201,1063,9,3,1300.23
3202,1063,12,3,1094.85
3203,1064,4,1,11.57
3204,1064,10,2,691.18
3205,1064,12,3,1094.85
3206,1064,9,1,433.41
3207,1065,4,2,23.14
3208,1065,2,1,476.86
3209,1065,1,2,561.44
3210,1065,6,2,821.66
3211,1066,3,3,606.81
3212,1067,8,1,465.69
3213,1067,6,1,410.83
3214,1068,1,3,842.16
3215,1069,10,2,691.18
3216,1069,11,1,389.35
3217,1069,7,3,1488.84
3218,1070,3,3,606.81
3219,1070,5,3,1226.4
3220,1070,7,2,992.56
3221,1070,1,3,842.16
